phi,V_solver,dV_solver,d2V_solver,V_full,dV_full,d2V_full
9.021941360357e+015,2.719853190339e+061,1.216814601528e+046,4.094405362581e+030,2.719853190339e+061,1.216814601528e+046,4.094405362581e+030
9.057326008982e+015,2.763166755091e+061,1.231360420543e+046,4.127152406374e+030,2.763166755091e+061,1.231360420543e+046,4.127152406374e+030
9.092849438531e+015,2.807169999544e+061,1.246080082706e+046,4.160161238924e+030,2.807169999544e+061,1.246080082706e+046,4.160161238924e+030
9.128512193311e+015,2.851873904078e+061,1.260975665252e+046,4.193433952114e+030,2.851873904078e+061,1.260975665252e+046,4.193433952114e+030
9.164314819766e+015,2.897289623870e+061,1.276049270233e+046,4.226972654533e+030,2.897289623870e+061,1.276049270233e+046,4.226972654533e+030
9.200257866482e+015,2.943428491678e+061,1.291303024810e+046,4.260779471615e+030,2.943428491678e+061,1.291303024810e+046,4.260779471615e+030
9.236341884196e+015,2.990302020623e+061,1.306739081542e+046,4.294856541675e+030,2.990302020623e+061,1.306739081542e+046,4.294856541675e+030
9.272567425806e+015,3.037921907135e+061,1.322359618713e+046,4.329206032259e+030,3.037921907135e+061,1.322359618713e+046,4.329206032259e+030
9.308935046377e+015,3.086300033900e+061,1.338166840659e+046,4.363830116200e+030,3.086300033900e+061,1.338166840659e+046,4.363830116200e+030
9.345445303153e+015,3.135448472713e+061,1.354162978024e+046,4.398730987655e+030,3.135448472713e+061,1.354162978024e+046,4.398730987655e+030
9.382098755563e+015,3.185379487538e+061,1.370350288105e+046,4.433910858304e+030,3.185379487538e+061,1.370350288105e+046,4.433910858304e+030
9.418895965228e+015,3.236105537569e+061,1.386731055161e+046,4.469371957493e+030,3.236105537569e+061,1.386731055161e+046,4.469371957493e+030
9.455837495975e+015,3.287639280273e+061,1.403307590716e+046,4.505116528063e+030,3.287639280273e+061,1.403307590716e+046,4.505116528063e+030
9.492923913841e+015,3.339993574690e+061,1.420082233941e+046,4.541146843569e+030,3.339993574690e+061,1.420082233941e+046,4.541146843569e+030
9.530155787081e+015,3.393181484581e+061,1.437057351960e+046,4.577465183053e+030,3.393181484581e+061,1.437057351960e+046,4.577465183053e+030
9.567533686182e+015,3.447216281624e+061,1.454235340159e+046,4.614073847948e+030,3.447216281624e+061,1.454235340159e+046,4.614073847948e+030
9.605058183867e+015,3.502111448767e+061,1.471618622537e+046,4.650975158059e+030,3.502111448767e+061,1.471618622537e+046,4.650975158059e+030
9.642729855105e+015,3.557880683589e+061,1.489209652054e+046,4.688171451725e+030,3.557880683589e+061,1.489209652054e+046,4.688171451725e+030
9.680549277121e+015,3.614537901631e+061,1.507010910936e+046,4.725665081421e+030,3.614537901631e+061,1.507010910936e+046,4.725665081421e+030
9.718517029402e+015,3.672097240090e+061,1.525024911121e+046,4.763458431889e+030,3.672097240090e+061,1.525024911121e+046,4.763458431889e+030
9.756633693710e+015,3.730573061180e+061,1.543254194541e+046,4.801553893576e+030,3.730573061180e+061,1.543254194541e+046,4.801553893576e+030
9.794899854087e+015,3.789979955710e+061,1.561701333484e+046,4.839953880425e+030,3.789979955710e+061,1.561701333484e+046,4.839953880425e+030
9.833316096867e+015,3.850332746760e+061,1.580368930968e+046,4.878660825658e+030,3.850332746760e+061,1.580368930968e+046,4.878660825658e+030
9.871883010684e+015,3.911646493365e+061,1.599259621103e+046,4.917677181931e+030,3.911646493365e+061,1.599259621103e+046,4.917677181931e+030
9.910601186478e+015,3.973936494170e+061,1.618376069423e+046,4.957005416706e+030,3.973936494170e+061,1.618376069423e+046,4.957005416706e+030
9.949471217510e+015,4.037218291559e+061,1.637720973391e+046,4.996648031354e+030,4.037218291559e+061,1.637720973391e+046,4.996648031354e+030
9.988493699365e+015,4.101507675239e+061,1.657297062653e+046,5.036607533165e+030,4.101507675239e+061,1.657297062653e+046,5.036607533165e+030
1.002766922997e+016,4.166820686253e+061,1.677107099463e+046,5.076886454095e+030,4.166820686253e+061,1.677107099463e+046,5.076886454095e+030
1.006699840958e+016,4.233173620989e+061,1.697153879071e+046,5.117487346320e+030,4.233173620989e+061,1.697153879071e+046,5.117487346320e+030
1.010648184083e+016,4.300583035240e+061,1.717440230112e+046,5.158412777557e+030,4.300583035240e+061,1.717440230112e+046,5.158412777557e+030
1.014612012870e+016,4.369065748234e+061,1.737969014976e+046,5.199665350411e+030,4.369065748234e+061,1.737969014976e+046,5.199665350411e+030
1.018591388054e+016,4.438638847167e+061,1.758743130333e+046,5.241247674043e+030,4.438638847167e+061,1.758743130333e+046,5.241247674043e+030
1.022586370610e+016,4.509319691113e+061,1.779765507411e+046,5.283162383144e+030,4.509319691113e+061,1.779765507411e+046,5.283162383144e+030
1.026597021752e+016,4.581125915468e+061,1.801039112454e+046,5.325412133447e+030,4.581125915468e+061,1.801039112454e+046,5.325412133447e+030
1.030623402931e+016,4.654075436358e+061,1.822566947137e+046,5.367999601900e+030,4.654075436358e+061,1.822566947137e+046,5.367999601900e+030
1.034665575842e+016,4.728186455059e+061,1.844352048981e+046,5.410927481719e+030,4.728186455059e+061,1.844352048981e+046,5.410927481719e+030
1.038723602423e+016,4.803477462541e+061,1.866397491775e+046,5.454198502791e+030,4.803477462541e+061,1.866397491775e+046,5.454198502791e+030
1.042797544851e+016,4.879967244299e+061,1.888706386098e+046,5.497815401805e+030,4.879967244299e+061,1.888706386098e+046,5.497815401805e+030
1.046887465549e+016,4.957674884746e+061,1.911281879643e+046,5.541780942255e+030,4.957674884746e+061,1.911281879643e+046,5.541780942255e+030
1.050993427186e+016,5.036619772085e+061,1.934127157705e+046,5.586097909700e+030,5.036619772085e+061,1.934127157705e+046,5.586097909700e+030
1.055115492675e+016,5.116821603140e+061,1.957245443629e+046,5.630769111953e+030,5.116821603140e+061,1.957245443629e+046,5.630769111953e+030
1.059253725177e+016,5.198300388203e+061,1.980639999241e+046,5.675797373866e+030,5.198300388203e+061,1.980639999241e+046,5.675797373866e+030
1.063408188100e+016,5.281076456121e+061,2.004314125341e+046,5.721185558829e+030,5.281076456121e+061,2.004314125341e+046,5.721185558829e+030
1.067578945099e+016,5.365170459462e+061,2.028271162207e+046,5.766936537289e+030,5.365170459462e+061,2.028271162207e+046,5.766936537289e+030
1.071766060083e+016,5.450603379445e+061,2.052514489981e+046,5.813053207831e+030,5.450603379445e+061,2.052514489981e+046,5.813053207831e+030
1.075969597208e+016,5.537396531266e+061,2.077047529185e+046,5.859538492193e+030,5.537396531266e+061,2.077047529185e+046,5.859538492193e+030
1.080189620882e+016,5.625571569413e+061,2.101873741196e+046,5.906395335445e+030,5.625571569413e+061,2.101873741196e+046,5.906395335445e+030
1.084426195767e+016,5.715150492967e+061,2.126996628707e+046,5.953626700507e+030,5.715150492967e+061,2.126996628707e+046,5.953626700507e+030
1.088679386778e+016,5.806155651303e+061,2.152419736292e+046,6.001235590793e+030,5.806155651303e+061,2.152419736292e+046,6.001235590793e+030
1.092949259085e+016,5.898609749606e+061,2.178146650885e+046,6.049225017047e+030,5.898609749606e+061,2.178146650885e+046,6.049225017047e+030
1.097235878112e+016,5.992535854400e+061,2.204181002241e+046,6.097598019551e+030,5.992535854400e+061,2.204181002241e+046,6.097598019551e+030
1.101539309541e+016,6.087957399374e+061,2.230526463473e+046,6.146357662867e+030,6.087957399374e+061,2.230526463473e+046,6.146357662867e+030
1.105859619313e+016,6.184898191227e+061,2.257186751570e+046,6.195507036032e+030,6.184898191227e+061,2.257186751570e+046,6.195507036032e+030
1.110196873623e+016,6.283382415469e+061,2.284165627870e+046,6.245049246785e+030,6.283382415469e+061,2.284165627870e+046,6.245049246785e+030
1.114551138932e+016,6.383434642802e+061,2.311466898721e+046,6.294987445404e+030,6.383434642802e+061,2.311466898721e+046,6.294987445404e+030
1.118922481955e+016,6.485079835007e+061,2.339094415927e+046,6.345324789783e+030,6.485079835007e+061,2.339094415927e+046,6.345324789783e+030
1.123310969674e+016,6.588343351143e+061,2.367052077282e+046,6.396064468826e+030,6.588343351143e+061,2.367052077282e+046,6.396064468826e+030
1.127716669331e+016,6.693250953921e+061,2.395343827141e+046,6.447209696899e+030,6.693250953921e+061,2.395343827141e+046,6.447209696899e+030
1.132139648433e+016,6.799828816133e+061,2.423973656972e+046,6.498763714042e+030,6.799828816133e+061,2.423973656972e+046,6.498763714042e+030
1.136579974750e+016,6.908103526989e+061,2.452945605860e+046,6.550729779882e+030,6.908103526989e+061,2.452945605860e+046,6.550729779882e+030
1.141037716320e+016,7.018102099272e+061,2.482263761253e+046,6.603111198746e+030,7.018102099272e+061,2.482263761253e+046,6.603111198746e+030
1.145512941446e+016,7.129851975608e+061,2.511932259377e+046,6.655911282866e+030,7.129851975608e+061,2.511932259377e+046,6.655911282866e+030
1.150005718699e+016,7.243381035412e+061,2.541955285857e+046,6.709133377029e+030,7.243381035412e+061,2.541955285857e+046,6.709133377029e+030
1.154516116921e+016,7.358717601867e+061,2.572337076315e+046,6.762780852728e+030,7.358717601867e+061,2.572337076315e+046,6.762780852728e+030
1.159044205223e+016,7.475890448977e+061,2.603081916963e+046,6.817115377441e+030,7.475890448977e+061,2.603081916963e+046,6.817115377441e+030
1.163590052985e+016,7.594928808545e+061,2.634194145142e+046,6.871365562925e+030,7.594928808545e+061,2.634194145142e+046,6.871365562925e+030
1.168153729861e+016,7.715862378096e+061,2.665678150147e+046,6.926309682261e+030,7.715862378096e+061,2.665678150147e+046,6.926309682261e+030
1.172735305779e+016,7.838721327639e+061,2.697538373630e+046,6.981692940510e+030,7.838721327639e+061,2.697538373630e+046,6.981692940510e+030
1.177334850940e+016,7.963536307407e+061,2.729779310296e+046,7.037518845945e+030,7.963536307407e+061,2.729779310296e+046,7.037518845945e+030
1.181952435820e+016,8.090338455496e+061,2.762405508536e+046,7.093790934871e+030,8.090338455496e+061,2.762405508536e+046,7.093790934871e+030
1.186588131172e+016,8.219159405587e+061,2.795421571058e+046,7.150512765112e+030,8.219159405587e+061,2.795421571058e+046,7.150512765112e+030
1.191242008027e+016,8.350031294769e+061,2.828832155508e+046,7.207687942831e+030,8.350031294769e+061,2.828832155508e+046,7.207687942831e+030
1.195914137694e+016,8.482986772018e+061,2.862641975288e+046,7.265320083270e+030,8.482986772018e+061,2.862641975288e+046,7.265320083270e+030
1.200604591761e+016,8.618059005782e+061,2.896855800028e+046,7.323412837046e+030,8.618059005782e+061,2.896855800028e+046,7.323412837046e+030
1.205313442098e+016,8.755281692455e+061,2.931478456334e+046,7.381969883926e+030,8.755281692455e+061,2.931478456334e+046,7.381969883926e+030
1.210040760857e+016,8.894689064779e+061,2.966514828461e+046,7.440994933066e+030,8.894689064779e+061,2.966514828461e+046,7.440994933066e+030
1.214786620471e+016,9.036315900279e+061,3.001969858973e+046,7.500491716166e+030,9.036315900279e+061,3.001969858973e+046,7.500491716166e+030
1.219551093660e+016,9.180197530046e+061,3.037848549474e+046,7.560464015723e+030,9.180197530046e+061,3.037848549474e+046,7.560464015723e+030
1.224334253426e+016,9.326369847794e+061,3.074155961395e+046,7.620915623665e+030,9.326369847794e+061,3.074155961395e+046,7.620915623665e+030
1.229136173060e+016,9.474869318375e+061,3.110897216565e+046,7.681850369042e+030,9.474869318375e+061,3.110897216565e+046,7.681850369042e+030
1.233956926140e+016,9.625732987050e+061,3.148077497990e+046,7.743272111491e+030,9.625732987050e+061,3.148077497990e+046,7.743272111491e+030
1.238796586530e+016,9.778998488723e+061,3.185702050584e+046,7.805184741472e+030,9.778998488723e+061,3.185702050584e+046,7.805184741472e+030
1.243655228388e+016,9.934704057172e+061,3.223776181858e+046,7.867592173054e+030,9.934704057172e+061,3.223776181858e+046,7.867592173054e+030
1.248532926159e+016,1.009288853489e+062,3.262305262770e+046,7.930498373684e+030,1.009288853489e+062,3.262305262770e+046,7.930498373684e+030
1.253429754583e+016,1.025359138277e+062,3.301294728473e+046,7.993907320601e+030,1.025359138277e+062,3.301294728473e+046,7.993907320601e+030
1.258345788690e+016,1.041685268962e+062,3.340750078994e+046,8.057823030020e+030,1.041685268962e+062,3.340750078994e+046,8.057823030020e+030
1.263281103807e+016,1.058271318236e+062,3.380676880052e+046,8.122249550232e+030,1.058271318236e+062,3.380676880052e+046,8.122249550232e+030
1.268235775556e+016,1.075121423613e+062,3.421080763846e+046,8.187190961851e+030,1.075121423613e+062,3.421080763846e+046,8.187190961851e+030
1.273209879853e+016,1.092239788441e+062,3.461967429777e+046,8.252651370231e+030,1.092239788441e+062,3.461967429777e+046,8.252651370231e+030
1.278203492915e+016,1.109630683003e+062,3.503342645424e+046,8.318634936809e+030,1.109630683003e+062,3.503342645424e+046,8.318634936809e+030
1.283216691257e+016,1.127298445552e+062,3.545212247254e+046,8.385145833188e+030,1.127298445552e+062,3.545212247254e+046,8.385145833188e+030
1.288249551693e+016,1.145247483378e+062,3.587582141410e+046,8.452188271890e+030,1.145247483378e+062,3.587582141410e+046,8.452188271890e+030
1.293302151340e+016,1.163482273923e+062,3.630458304580e+046,8.519766499073e+030,1.163482273923e+062,3.630458304580e+046,8.519766499073e+030
1.298374567615e+016,1.182007365890e+062,3.673846784839e+046,8.587884794808e+030,1.182007365890e+062,3.673846784839e+046,8.587884794808e+030
1.303466878241e+016,1.200827380355e+062,3.717753702408e+046,8.656547465073e+030,1.200827380355e+062,3.717753702408e+046,8.656547465073e+030
1.308579161245e+016,1.219947011997e+062,3.762185250768e+046,8.725758874771e+030,1.219947011997e+062,3.762185250768e+046,8.725758874771e+030
1.313711494960e+016,1.239371030200e+062,3.807147697326e+046,8.795523399365e+030,1.239371030200e+062,3.807147697326e+046,8.795523399365e+030
1.318863958026e+016,1.259104280253e+062,3.852647384326e+046,8.865845457278e+030,1.259104280253e+062,3.852647384326e+046,8.865845457278e+030
1.324036629392e+016,1.279151684566e+062,3.898690729761e+046,8.936729502207e+030,1.279151684566e+062,3.898690729761e+046,8.936729502207e+030
1.329229588316e+016,1.299518243893e+062,3.945284228283e+046,9.008513895110e+030,1.299518243893e+062,3.945284228283e+046,9.008513895110e+030
1.334442914367e+016,1.320209038547e+062,3.992434451999e+046,9.080201537308e+030,1.320209038547e+062,3.992434451999e+046,9.080201537308e+030
1.339676687426e+016,1.341229229772e+062,4.040148051740e+046,9.152798622201e+030,1.341229229772e+062,4.040148051740e+046,9.152798622201e+030
1.344930987688e+016,1.362584060926e+062,4.088431757660e+046,9.225975867378e+030,1.362584060926e+062,4.088431757660e+046,9.225975867378e+030
1.350205895662e+016,1.384278858821e+062,4.137292380299e+046,9.299737907220e+030,1.384278858821e+062,4.137292380299e+046,9.299737907220e+030
1.355501492173e+016,1.406319035049e+062,4.186736811537e+046,9.374089413098e+030,1.406319035049e+062,4.186736811537e+046,9.374089413098e+030
1.360817858362e+016,1.428710087329e+062,4.236772025550e+046,9.449035084870e+030,1.428710087329e+062,4.236772025550e+046,9.449035084870e+030
1.366155075690e+016,1.451457600859e+062,4.287405079745e+046,9.524579686118e+030,1.451457600859e+062,4.287405079745e+046,9.524579686118e+030
1.371513225936e+016,1.474567249797e+062,4.338643116011e+046,9.600727992531e+030,1.474567249797e+062,4.338643116011e+046,9.600727992531e+030
1.376892391201e+016,1.498044798577e+062,4.390493361432e+046,9.677484826479e+030,1.498044798577e+062,4.390493361432e+046,9.677484826479e+030
1.382292653906e+016,1.521896103377e+062,4.442963129410e+046,9.754855048850e+030,1.521896103377e+062,4.442963129410e+046,9.754855048850e+030
1.387714096798e+016,1.546127113585e+062,4.496059820697e+046,9.832843559329e+030,1.546127113585e+062,4.496059820697e+046,9.832843559329e+030
1.393156802945e+016,1.570743873263e+062,4.549790924391e+046,9.911455287437e+030,1.570743873263e+062,4.549790924391e+046,9.911455287437e+030
1.398620855745e+016,1.595752522667e+062,4.604164019030e+046,9.990695229660e+030,1.595752522667e+062,4.604164019030e+046,9.990695229660e+030
1.404106338920e+016,1.621159299833e+062,4.659186773807e+046,1.007056839505e+031,1.621159299833e+062,4.659186773807e+046,1.007056839505e+031
1.409613336522e+016,1.646970542045e+062,4.714866949421e+046,1.015107984168e+031,1.646970542045e+062,4.714866949421e+046,1.015107984168e+031
1.415141932931e+016,1.673192687454e+062,4.771212399260e+046,1.023223466799e+031,1.673192687454e+062,4.771212399260e+046,1.023223466799e+031
1.420692212860e+016,1.699832276679e+062,4.828231070510e+046,1.031403801315e+031,1.699832276679e+062,4.828231070510e+046,1.031403801315e+031
1.426264261353e+016,1.726895954413e+062,4.885931005205e+046,1.039649504756e+031,1.726895954413e+062,4.885931005205e+046,1.039649504756e+031
1.431858163786e+016,1.754390471125e+062,4.944320341485e+046,1.047961101199e+031,1.754390471125e+062,4.944320341485e+046,1.047961101199e+031
1.437474005874e+016,1.782322684756e+062,5.003407314772e+046,1.056339116025e+031,1.782322684756e+062,5.003407314772e+046,1.056339116025e+031
1.443111873665e+016,1.810699562367e+062,5.063200258771e+046,1.064784079762e+031,1.810699562367e+062,5.063200258771e+046,1.064784079762e+031
1.448771853545e+016,1.839528181904e+062,5.123707606721e+046,1.073296527174e+031,1.839528181904e+062,5.123707606721e+046,1.073296527174e+031
1.454454032239e+016,1.868815733967e+062,5.184937892577e+046,1.081876997293e+031,1.868815733967e+062,5.184937892577e+046,1.081876997293e+031
