phi,V,dV_dphi,lambda_eff,beta_lambda
1.153070836709e+018,8.476846698499e+069,2.961780215420e+052,1.918096124229e-002,2.760971536602e-004
1.158850628330e+018,8.649318025162e+069,3.006963927377e+052,1.918368412995e-002,2.760763839726e-004
1.164659391277e+018,8.825298198847e+069,3.052836847903e+052,1.918640678857e-002,2.760556221827e-004
1.170497270770e+018,9.004858599743e+069,3.099409488408e+052,1.918912921821e-002,2.760348682906e-004
1.176364412756e+018,9.188072060011e+069,3.146692520591e+052,1.919185141895e-002,2.760141222968e-004
1.182260963913e+018,9.375012893313e+069,3.194696778890e+052,1.919457339085e-002,2.759933842015e-004
1.188187071656e+018,9.565756924944e+069,3.243433262961e+052,1.919729513399e-002,2.759726540051e-004
1.194142884138e+018,9.760381522584e+069,3.292913140197e+052,1.920001664843e-002,2.759519317079e-004
1.200128550253e+018,9.958965627667e+069,3.343147748287e+052,1.920273793424e-002,2.759312173101e-004
1.206144219646e+018,1.016158978739e+070,3.394148597811e+052,1.920545899149e-002,2.759105108121e-004
1.212190042706e+018,1.036833618737e+070,3.445927374876e+052,1.920817982025e-002,2.758898122142e-004
1.218266170581e+018,1.057928868497e+070,3.498495943793e+052,1.921090042059e-002,2.758691215168e-004
1.224372755173e+018,1.079453284332e+070,3.551866349796e+052,1.921362079258e-002,2.758484387200e-004
1.230509949148e+018,1.101415596599e+070,3.606050821796e+052,1.921634093628e-002,2.758277638243e-004
1.236677905936e+018,1.123824713238e+070,3.661061775187e+052,1.921906085176e-002,2.758070968299e-004
1.242876779736e+018,1.146689723387e+070,3.716911814685e+052,1.922178053910e-002,2.757864377372e-004
1.249106725520e+018,1.170019901066e+070,3.773613737216e+052,1.922449999837e-002,2.757657865465e-004
1.255367899037e+018,1.193824708936e+070,3.831180534848e+052,1.922721922962e-002,2.757451432580e-004
1.261660456817e+018,1.218113802141e+070,3.889625397764e+052,1.922993823293e-002,2.757245078721e-004
1.267984556174e+018,1.242897032214e+070,3.948961717284e+052,1.923265700837e-002,2.757038803891e-004
1.274340355212e+018,1.268184451081e+070,4.009203088934e+052,1.923537555602e-002,2.756832608093e-004
1.280728012824e+018,1.293986315129e+070,4.070363315555e+052,1.923809387592e-002,2.756626491330e-004
1.287147688704e+018,1.320313089372e+070,4.132456410466e+052,1.924081196817e-002,2.756420453606e-004
1.293599543342e+018,1.347175451687e+070,4.195496600673e+052,1.924352983282e-002,2.756214494923e-004
1.300083738037e+018,1.374584297149e+070,4.259498330131e+052,1.924624746994e-002,2.756008615285e-004
1.306600434893e+018,1.402550742445e+070,4.324476263042e+052,1.924896487960e-002,2.755802814694e-004
1.313149796828e+018,1.431086130385e+070,4.390445287226e+052,1.925168206188e-002,2.755597093154e-004
1.319731987576e+018,1.460202034497e+070,4.457420517518e+052,1.925439901684e-002,2.755391450668e-004
1.326347171692e+018,1.489910263723e+070,4.525417299239e+052,1.925711574454e-002,2.755185887239e-004
1.332995514557e+018,1.520222867206e+070,4.594451211704e+052,1.925983224507e-002,2.754980402870e-004
1.339677182380e+018,1.551152139174e+070,4.664538071792e+052,1.926254851848e-002,2.754774997565e-004
1.346392342201e+018,1.582710623927e+070,4.735693937568e+052,1.926526456485e-002,2.754569671325e-004
1.353141161901e+018,1.614911120923e+070,4.807935111962e+052,1.926798038425e-002,2.754364424156e-004
1.359923810201e+018,1.647766689966e+070,4.881278146498e+052,1.927069597674e-002,2.754159256058e-004
1.366740456667e+018,1.681290656501e+070,4.955739845088e+052,1.927341134239e-002,2.753954167037e-004
1.373591271715e+018,1.715496617021e+070,5.031337267879e+052,1.927612648127e-002,2.753749157095e-004
1.380476426617e+018,1.750398444574e+070,5.108087735159e+052,1.927884139346e-002,2.753544226234e-004
1.387396093501e+018,1.786010294392e+070,5.186008831325e+052,1.928155607902e-002,2.753339374459e-004
1.394350445360e+018,1.822346609629e+070,5.265118408907e+052,1.928427053801e-002,2.753134601771e-004
1.401339656053e+018,1.859422127215e+070,5.345434592659e+052,1.928698477052e-002,2.752929908176e-004
1.408363900310e+018,1.897251883837e+070,5.426975783708e+052,1.928969877660e-002,2.752725293674e-004
1.415423353738e+018,1.935851222026e+070,5.509760663767e+052,1.929241255632e-002,2.752520758271e-004
1.422518192824e+018,1.975235796389e+070,5.593808199415e+052,1.929512610977e-002,2.752316301968e-004
1.429648594938e+018,2.015421579945e+070,5.679137646438e+052,1.929783943699e-002,2.752111924769e-004
1.436814738342e+018,2.056424870611e+070,5.765768554240e+052,1.930055253807e-002,2.751907626677e-004
1.444016802189e+018,2.098262297801e+070,5.853720770319e+052,1.930326541307e-002,2.751703407695e-004
1.451254966531e+018,2.140950829177e+070,5.943014444812e+052,1.930597806207e-002,2.751499267826e-004
1.458529412323e+018,2.184507777520e+070,6.033670035108e+052,1.930869048512e-002,2.751295207074e-004
1.465840321426e+018,2.228950807756e+070,6.125708310534e+052,1.931140268230e-002,2.751091225442e-004
1.473187876614e+018,2.274297944113e+070,6.219150357110e+052,1.931411465368e-002,2.750887322932e-004
1.480572261575e+018,2.320567577434e+070,6.314017582379e+052,1.931682639933e-002,2.750683499548e-004
1.487993660920e+018,2.367778472629e+070,6.410331720306e+052,1.931953791931e-002,2.750479755293e-004
1.495452260184e+018,2.415949776282e+070,6.508114836257e+052,1.932224921370e-002,2.750276090170e-004
1.502948245833e+018,2.465101024420e+070,6.607389332051e+052,1.932496028256e-002,2.750072504182e-004
1.510481805266e+018,2.515252150426e+070,6.708177951090e+052,1.932767112597e-002,2.749868997333e-004
1.518053126822e+018,2.566423493128e+070,6.810503783565e+052,1.933038174399e-002,2.749665569625e-004
1.525662399786e+018,2.618635805036e+070,6.914390271745e+052,1.933309213668e-002,2.749462221062e-004
1.533309814390e+018,2.671910260767e+070,7.019861215346e+052,1.933580230413e-002,2.749258951646e-004
1.540995561818e+018,2.726268465618e+070,7.126940776977e+052,1.933851224640e-002,2.749055761382e-004
1.548719834216e+018,2.781732464334e+070,7.235653487674e+052,1.934122196356e-002,2.748852650272e-004
1.556482824690e+018,2.838324750043e+070,7.346024252520e+052,1.934393145567e-002,2.748649618319e-004
1.564284727316e+018,2.896068273374e+070,7.458078356344e+052,1.934664072282e-002,2.748446665526e-004
1.572125737142e+018,2.954986451761e+070,7.571841469511e+052,1.934934976505e-002,2.748243791897e-004
1.580006050193e+018,3.015103178940e+070,7.687339653803e+052,1.935205858245e-002,2.748040997435e-004
1.587925863478e+018,3.076442834636e+070,7.804599368381e+052,1.935476717509e-002,2.747838282142e-004
1.595885374992e+018,3.139030294442e+070,7.923647475851e+052,1.935747554302e-002,2.747635646023e-004
1.603884783723e+018,3.202890939912e+070,8.044511248405e+052,1.936018368633e-002,2.747433089079e-004
1.611924289658e+018,3.268050668842e+070,8.167218374076e+052,1.936289160508e-002,2.747230611315e-004
1.620004093783e+018,3.334535905778e+070,8.291796963068e+052,1.936559929934e-002,2.747028212734e-004
1.628124398096e+018,3.402373612723e+070,8.418275554201e+052,1.936830676918e-002,2.746825893338e-004
1.636285405603e+018,3.471591300072e+070,8.546683121438e+052,1.937101401467e-002,2.746623653130e-004
1.644487320330e+018,3.542217037759e+070,8.677049080526e+052,1.937372103587e-002,2.746421492115e-004
1.652730347326e+018,3.614279466645e+070,8.809403295724e+052,1.937642783286e-002,2.746219410295e-004
1.661014692667e+018,3.687807810123e+070,8.943776086647e+052,1.937913440570e-002,2.746017407673e-004
1.669340563462e+018,3.762831885969e+070,9.080198235206e+052,1.938184075447e-002,2.745815484252e-004
1.677708167858e+018,3.839382118427e+070,9.218700992655e+052,1.938454687923e-002,2.745613640036e-004
1.686117715045e+018,3.917489550546e+070,9.359316086746e+052,1.938725278006e-002,2.745411875028e-004
1.694569415263e+018,3.997185856766e+070,9.502075728996e+052,1.938995845701e-002,2.745210189231e-004
1.703063479805e+018,4.078503355756e+070,9.647012622060e+052,1.939266391017e-002,2.745008582647e-004
1.711600121023e+018,4.161475023516e+070,9.794159967221e+052,1.939536913959e-002,2.744807055281e-004
1.720179552332e+018,4.246134506749e+070,9.943551471987e+052,1.939807414536e-002,2.744605607135e-004
1.728801988220e+018,4.332516136499e+070,1.009522135781e+053,1.940077892753e-002,2.744404238213e-004
1.737467644248e+018,4.420654942067e+070,1.024920436794e+053,1.940348348618e-002,2.744202948518e-004
1.746176737057e+018,4.510586665219e+070,1.040553577533e+053,1.940618782138e-002,2.744001738052e-004
1.754929484376e+018,4.602347774665e+070,1.056425139078e+053,1.940889193319e-002,2.743800606820e-004
1.763726105023e+018,4.695975480853e+070,1.072538757108e+053,1.941159582168e-002,2.743599554824e-004
1.772566818915e+018,4.791507751048e+070,1.088898122736e+053,1.941429948693e-002,2.743398582067e-004
1.781451847069e+018,4.888983324728e+070,1.105506983353e+053,1.941700292900e-002,2.743197688553e-004
1.790381411613e+018,4.988441729283e+070,1.122369143487e+053,1.941970614797e-002,2.742996874285e-004
1.799355735785e+018,5.089923296045e+070,1.139488465675e+053,1.942240914389e-002,2.742796139265e-004
1.808375043944e+018,5.193469176636e+070,1.156868871344e+053,1.942511191684e-002,2.742595483498e-004
1.817439561573e+018,5.299121359648e+070,1.174514341711e+053,1.942781446690e-002,2.742394906986e-004
1.826549515286e+018,5.406922687669e+070,1.192428918694e+053,1.943051679412e-002,2.742194409732e-004
1.835705132832e+018,5.516916874647e+070,1.210616705841e+053,1.943321889857e-002,2.741993991741e-004
1.844906643103e+018,5.629148523613e+070,1.229081869261e+053,1.943592078034e-002,2.741793653014e-004
1.854154276135e+018,5.743663144762e+070,1.247828638586e+053,1.943862243948e-002,2.741593393555e-004
1.863448263120e+018,5.860507173904e+070,1.266861307937e+053,1.944132387606e-002,2.741393213367e-004
1.872788836410e+018,5.979727991283e+070,1.286184236904e+053,1.944402509016e-002,2.741193112454e-004
1.882176229517e+018,6.101373940792e+070,1.305801851548e+053,1.944672608184e-002,2.740993090818e-004
1.891610677129e+018,6.225494349562e+070,1.325718645412e+053,1.944942685118e-002,2.740793148464e-004
1.901092415106e+018,6.352139547966e+070,1.345939180554e+053,1.945212739823e-002,2.740593285393e-004
1.910621680492e+018,6.481360890017e+070,1.366468088582e+053,1.945482772308e-002,2.740393501609e-004
1.920198711520e+018,6.613210774188e+070,1.387310071727e+053,1.945752782578e-002,2.740193797116e-004
1.929823747616e+018,6.747742664650e+070,1.408469903907e+053,1.946022770642e-002,2.739994171916e-004
1.939497029406e+018,6.885011112950e+070,1.429952431831e+053,1.946292736505e-002,2.739794626013e-004
1.949218798723e+018,7.025071780121e+070,1.451762576101e+053,1.946562680175e-002,2.739595159410e-004
1.958989298611e+018,7.167981459248e+070,1.473905332341e+053,1.946832601658e-002,2.739395772110e-004
1.968808773333e+018,7.313798098486e+070,1.496385772341e+053,1.947102500962e-002,2.739196464117e-004
1.978677468378e+018,7.462580824558e+070,1.519209045218e+053,1.947372378094e-002,2.738997235433e-004
1.988595630462e+018,7.614389966714e+070,1.542380378596e+053,1.947642233060e-002,2.738798086062e-004
1.998563507541e+018,7.769287081193e+070,1.565905079798e+053,1.947912065867e-002,2.738599016007e-004
2.008581348811e+018,7.927334976177e+070,1.589788537068e+053,1.948181876523e-002,2.738400025271e-004
2.018649404720e+018,8.088597737243e+070,1.614036220800e+053,1.948451665033e-002,2.738201113857e-004
2.028767926969e+018,8.253140753351e+070,1.638653684791e+053,1.948721431406e-002,2.738002281769e-004
2.038937168522e+018,8.421030743343e+070,1.663646567512e+053,1.948991175648e-002,2.737803529010e-004
2.049157383610e+018,8.592335782994e+070,1.689020593401e+053,1.949260897765e-002,2.737604855583e-004
2.059428827739e+018,8.767125332602e+070,1.714781574172e+053,1.949530597765e-002,2.737406261491e-004
2.069751757697e+018,8.945470265147e+070,1.740935410145e+053,1.949800275655e-002,2.737207746738e-004
2.080126431556e+018,9.127442895022e+070,1.767488091599e+053,1.950069931442e-002,2.737009311326e-004
2.090553108684e+018,9.313117007343e+070,1.794445700138e+053,1.950339565133e-002,2.736810955259e-004
2.101032049749e+018,9.502567887858e+070,1.821814410092e+053,1.950609176733e-002,2.736612678540e-004
2.111563516725e+018,9.695872353469e+070,1.849600489921e+053,1.950878766252e-002,2.736414481172e-004
2.122147772899e+018,9.893108783365e+070,1.877810303658e+053,1.951148333694e-002,2.736216363159e-004
2.132785082877e+018,1.009435715080e+071,1.906450312358e+053,1.951417879068e-002,2.736018324504e-004
2.143475712594e+018,1.029969905549e+071,1.935527075587e+053,1.951687402380e-002,2.735820365210e-004
2.154219929315e+018,1.050921775673e+071,1.965047252913e+053,1.951956903637e-002,2.735622485280e-004
2.165018001646e+018,1.072299820710e+071,1.995017605438e+053,1.952226382846e-002,2.735424684717e-004
2.175870199540e+018,1.094112708693e+071,2.025444997344e+053,1.952495840014e-002,2.735226963525e-004
2.186776794303e+018,1.116369283942e+071,2.056336397461e+053,1.952765275148e-002,2.735029321707e-004
2.197738058599e+018,1.139078570649e+071,2.087698880868e+053,1.953034688255e-002,2.734831759266e-004
2.208754266461e+018,1.162249776536e+071,2.119539630507e+053,1.953304079342e-002,2.734634276205e-004
2.219825693295e+018,1.185892296591e+071,2.151865938832e+053,1.953573448415e-002,2.734436872528e-004
2.230952615887e+018,1.210015716868e+071,2.184685209475e+053,1.953842795482e-002,2.734239548238e-004
2.242135312411e+018,1.234629818382e+071,2.218004958942e+053,1.954112120549e-002,2.734042303338e-004
2.253374062434e+018,1.259744581066e+071,2.251832818335e+053,1.954381423624e-002,2.733845137831e-004
2.264669146926e+018,1.285370187821e+071,2.286176535097e+053,1.954650704713e-002,2.733648051720e-004
2.276020848264e+018,1.311517028642e+071,2.321043974785e+053,1.954919963823e-002,2.733451045010e-004
2.287429450243e+018,1.338195704828e+071,2.356443122873e+053,1.955189200961e-002,2.733254117702e-004
2.298895238076e+018,1.365417033284e+071,2.392382086578e+053,1.955458416135e-002,2.733057269801e-004
2.310418498411e+018,1.393192050898e+071,2.428869096716e+053,1.955727609351e-002,2.732860501309e-004
2.321999519328e+018,1.421532019020e+071,2.465912509588e+053,1.955996780615e-002,2.732663812230e-004
2.333638590354e+018,1.450448428027e+071,2.503520808891e+053,1.956265929936e-002,2.732467202567e-004
2.345336002467e+018,1.479953001976e+071,2.541702607658e+053,1.956535057319e-002,2.732270672323e-004
2.357092048101e+018,1.510057703361e+071,2.580466650235e+053,1.956804162773e-002,2.732074221502e-004
2.368907021160e+018,1.540774737959e+071,2.619821814280e+053,1.957073246302e-002,2.731877850106e-004
2.380781217018e+018,1.572116559776e+071,2.659777112791e+053,1.957342307916e-002,2.731681558139e-004
2.392714932530e+018,1.604095876100e+071,2.700341696176e+053,1.957611347620e-002,2.731485345605e-004
2.404708466039e+018,1.636725652646e+071,2.741524854345e+053,1.957880365421e-002,2.731289212506e-004
2.416762117386e+018,1.670019118815e+071,2.783336018833e+053,1.958149361327e-002,2.731093158846e-004
2.428876187912e+018,1.703989773054e+071,2.825784764965e+053,1.958418335344e-002,2.730897184628e-004
2.441050980469e+018,1.738651388331e+071,2.868880814043e+053,1.958687287480e-002,2.730701289856e-004
2.453286799427e+018,1.774018017710e+071,2.912634035573e+053,1.958956217741e-002,2.730505474531e-004
2.465583950683e+018,1.810104000057e+071,2.957054449526e+053,1.959225126133e-002,2.730309738659e-004
2.477942741667e+018,1.846923965842e+071,3.002152228626e+053,1.959494012665e-002,2.730114082242e-004
2.490363481348e+018,1.884492843077e+071,3.047937700686e+053,1.959762877343e-002,2.729918505283e-004
2.502846480246e+018,1.922825863361e+071,3.094421350966e+053,1.960031720174e-002,2.729723007786e-004
2.515392050436e+018,1.961938568056e+071,3.141613824576e+053,1.960300541164e-002,2.729527589754e-004
2.528000505558e+018,2.001846814587e+071,3.189525928912e+053,1.960569340322e-002,2.729332251190e-004
2.540672160825e+018,2.042566782868e+071,3.238168636129e+053,1.960838117653e-002,2.729136992097e-004
2.553407333028e+018,2.084114981860e+071,3.287553085654e+053,1.961106873164e-002,2.728941812479e-004
2.566206340547e+018,2.126508256260e+071,3.337690586734e+053,1.961375606863e-002,2.728746712339e-004
2.579069503359e+018,2.169763793335e+071,3.388592621028e+053,1.961644318757e-002,2.728551691681e-004
2.591997143042e+018,2.213899129881e+071,3.440270845228e+053,1.961913008852e-002,2.728356750507e-004
2.604989582789e+018,2.258932159335e+071,3.492737093737e+053,1.962181677156e-002,2.728161888821e-004
2.618047147411e+018,2.304881139024e+071,3.546003381369e+053,1.962450323675e-002,2.727967106626e-004
2.631170163349e+018,2.351764697570e+071,3.600081906103e+053,1.962718948416e-002,2.727772403926e-004
2.644358958677e+018,2.399601842434e+071,3.654985051877e+053,1.962987551386e-002,2.727577780723e-004
2.657613863117e+018,2.448411967626e+071,3.710725391416e+053,1.963256132592e-002,2.727383237021e-004
2.670935208042e+018,2.498214861560e+071,3.767315689119e+053,1.963524692042e-002,2.727188772824e-004
2.684323326487e+018,2.549030715078e+071,3.824768903971e+053,1.963793229741e-002,2.726994388134e-004
2.697778553154e+018,2.600880129632e+071,3.883098192516e+053,1.964061745697e-002,2.726800082955e-004
